event_id,customer_id,event_time,plan_mrr,currency,event_type
EVT_00080,CUST_0021,2025-01-02 15:54:00,99,USD,signup
EVT_00815,CUST_0048,2025-02-25 07:06:00,99,USD,downgrade
EVT_01160,CUST_0053,2025-01-18 00:43:00,0,USD,upgrade
EVT_00672,CUST_0039,2025-05-04 08:30:00,0,USD,signup
EVT_01381,CUST_0002,2025-05-31 21:16:00,7594600,VND,cancel
EVT_00058,CUST_0089,2025-07-09 00:41:00,29,EUR,signup
EVT_00134,CUST_0099,2025-09-09 10:41:00,99,USD,signup
EVT_01141,CUST_0107,2025-11-08 17:00:00,29,USD,downgrade
EVT_00934,CUST_0025,2025-03-13 03:41:00,299,USD,signup
EVT_01576,CUST_0089,2025-02-04 09:37:00,0,EUR,downgrade
EVT_00824,CUST_0076,2025-08-13 05:14:00,29,USD,downgrade
EVT_00505,CUST_0048,2025-05-26 04:29:00,99,EUR,downgrade
EVT_01632,CUST_0043,2025-08-10 19:30:00,736600,VND,upgrade
EVT_00348,CUST_0063,2025-02-25 04:47:00,0,VND,cancel
EVT_00387,CUST_0111,2025-11-18 03:47:00,29,USD,upgrade
EVT_01025,CUST_0047,2025-12-10 07:45:00,29,USD,downgrade
EVT_00895,CUST_0065,2025-04-20 07:07:00,99,USD,downgrade
EVT_00829,CUST_0017,2025-06-12 12:23:00,0,EUR,signup
EVT_01700,CUST_0105,2025-08-20 05:07:00,0,VND,upgrade
EVT_00476,CUST_0032,2025-09-19 01:24:00,0,USD,downgrade
EVT_01325,CUST_0001,2025-11-27 18:20:00,29,EUR,signup
EVT_01601,CUST_0057,2025-08-19 11:23:00,99,EUR,downgrade
EVT_00653,CUST_0082,2025-05-20 23:17:00,0,VND,upgrade
EVT_00173,CUST_0094,2025-12-17 20:52:00,99,USD,downgrade
EVT_01150,CUST_0035,2025-03-14 19:41:00,29,USD,downgrade
EVT_00039,CUST_0106,2025-10-19 07:30:00,29,EUR,signup
EVT_00714,CUST_0049,2025-06-25 09:02:00,99,EUR,cancel
EVT_00091,CUST_0034,2025-12-30 11:13:00,0,EUR,downgrade
EVT_01740,CUST_0038,2025-03-22 04:31:00,299,EUR,signup
EVT_00876,CUST_0093,2025-02-16 17:08:00,29,USD,cancel
EVT_01701,CUST_0015,2025-10-10 14:48:00,0,USD,downgrade
EVT_01094,CUST_0061,2025-10-06 18:32:00,2514600,VND,upgrade
EVT_01156,CUST_0099,2025-12-25 23:22:00,736600,VND,upgrade
EVT_01536,CUST_0073,2025-12-06 05:41:00,99,USD,downgrade
EVT_01759,CUST_0049,2025-02-09 07:22:00,99,USD,downgrade
EVT_00500,CUST_0013,2025-10-04 08:35:00,29,USD,upgrade
EVT_00339,CUST_0070,2025-12-20 23:20:00,29,USD,cancel
EVT_00029,CUST_0116,2025-08-30 02:14:00,2514600,VND,signup
EVT_01191,CUST_0014,2025-01-20 03:01:00,736600,VND,upgrade
EVT_01792,CUST_0081,2025-05-09 21:03:00,29,USD,downgrade
EVT_00946,CUST_0113,2025-04-08 17:04:00,2514600,VND,cancel
EVT_00170,CUST_0040,2025-05-07 05:32:00,29,EUR,cancel
EVT_00913,CUST_0057,2025-03-23 11:55:00,2514600,VND,cancel
EVT_00492,CUST_0100,2025-02-17 04:28:00,29,EUR,upgrade
EVT_00954,CUST_0008,2025-05-02 21:31:00,29,USD,upgrade
EVT_01098,CUST_0049,2025-01-11 15:32:00,29,EUR,upgrade
EVT_01033,CUST_0082,2025-02-27 13:08:00,29,USD,downgrade
EVT_00588,CUST_0009,2025-10-06 03:33:00,29,USD,upgrade
EVT_00751,CUST_0081,2025-07-15 09:34:00,299,USD,signup
EVT_00658,CUST_0066,2025-04-25 12:47:00,736600,VND,cancel
EVT_00235,CUST_0078,2025-07-28 21:27:00,0,USD,signup
EVT_00733,CUST_0051,2025-06-02 16:55:00,299,EUR,upgrade
EVT_01473,CUST_0066,2025-09-12 16:03:00,0,VND,upgrade
EVT_01157,CUST_0021,2025-10-10 18:33:00,2514600,VND,cancel
EVT_01324,CUST_0040,2025-09-12 09:04:00,0,USD,signup
EVT_01469,CUST_0035,2025-11-15 10:23:00,7594600,VND,cancel
EVT_00935,CUST_0106,2025-07-06 14:36:00,29,USD,upgrade
EVT_01066,CUST_0069,2025-02-26 10:20:00,99,USD,upgrade
EVT_00109,CUST_0109,2025-08-12 09:02:00,0,USD,signup
EVT_01390,CUST_0012,2025-12-04 21:58:00,7594600,VND,signup
EVT_00569,CUST_0034,2025-01-04 00:54:00,736600,VND,cancel
EVT_01168,CUST_0039,2025-10-09 20:16:00,0,EUR,upgrade
EVT_01175,CUST_0100,2025-01-21 00:20:00,0,USD,signup
EVT_00891,CUST_0092,2025-03-31 02:01:00,29,USD,downgrade
EVT_00948,CUST_0098,2025-07-08 22:06:00,29,USD,signup
EVT_01049,CUST_0063,2025-09-04 15:16:00,99,EUR,cancel
EVT_01215,CUST_0051,2025-08-24 10:14:00,29,USD,upgrade
EVT_01233,CUST_0028,2025-12-02 03:37:00,29,USD,cancel
EVT_01302,CUST_0012,2025-11-01 08:37:00,0,USD,upgrade
EVT_00885,CUST_0074,2025-08-19 01:04:00,29,USD,downgrade
EVT_01511,CUST_0001,2025-06-22 13:24:00,29,USD,upgrade
EVT_00851,CUST_0113,2025-08-21 00:18:00,29,USD,upgrade
EVT_00735,CUST_0073,2025-08-26 00:13:00,99,USD,signup
EVT_00718,CUST_0050,2025-02-21 23:16:00,29,EUR,signup
EVT_00455,CUST_0105,2025-11-29 16:23:00,29,EUR,signup
EVT_00265,CUST_0101,2025-04-16 07:29:00,0,USD,upgrade
EVT_00076,CUST_0008,2025-10-08 04:29:00,29,EUR,downgrade
EVT_00445,CUST_0088,2025-03-01 04:02:00,29,EUR,downgrade
EVT_00396,CUST_0107,2025-03-23 03:15:00,0,VND,upgrade
EVT_00177,CUST_0107,2025-06-17 22:12:00,0,EUR,downgrade
EVT_01043,CUST_0063,2025-03-18 05:46:00,99,USD,upgrade
EVT_01566,CUST_0087,2025-03-31 11:39:00,0,EUR,signup
EVT_01260,CUST_0050,2025-03-28 10:38:00,7594600,VND,downgrade
EVT_01241,CUST_0048,2025-05-02 13:01:00,25374600,VND,downgrade
EVT_00596,CUST_0006,2025-04-19 17:35:00,0,USD,downgrade
EVT_00062,CUST_0074,2025-12-19 09:30:00,0,USD,downgrade
EVT_00873,CUST_0117,2025-12-03 08:46:00,99,EUR,signup
EVT_01342,CUST_0058,2025-08-06 23:47:00,99,USD,signup
EVT_01690,CUST_0044,2025-08-28 10:30:00,99,USD,upgrade
EVT_00279,CUST_0095,2025-05-10 10:28:00,25374600,,downgrade
EVT_00037,CUST_0030,2025-09-23 09:45:00,0,USD,signup
EVT_01366,CUST_0090,2025-01-09 02:43:00,2514600,VND,downgrade
EVT_00663,CUST_0051,2025-04-03 19:53:00,29,USD,upgrade
EVT_01626,CUST_0109,2025-07-02 20:39:00,99,USD,upgrade
EVT_01300,CUST_0114,2025-12-25 22:47:00,99,EUR,cancel
EVT_00978,CUST_0088,2025-12-25 12:05:00,736600,VND,upgrade
EVT_01417,CUST_0086,2025-10-28 07:28:00,736600,VND,upgrade
EVT_00739,CUST_0003,2025-07-16 16:22:00,736600,VND,signup
EVT_00192,CUST_0064,2025-08-03 10:31:00,0,USD,upgrade
EVT_00920,CUST_0028,2025-02-21 01:12:00,99,EUR,upgrade
EVT_00457,CUST_0036,2025-05-03 11:25:00,0,EUR,signup
EVT_00676,CUST_0116,2025-01-29 08:36:00,99,USD,cancel
EVT_00761,CUST_0036,2025-07-01 10:00:00,29,USD,upgrade
EVT_01627,CUST_0074,2025-02-26 03:11:00,0,EUR,downgrade
EVT_00729,CUST_0118,2025-04-05 23:53:00,736600,VND,downgrade
EVT_00413,CUST_0095,2025-10-17 20:21:00,999,USD,downgrade
EVT_01099,CUST_0027,2025-11-21 12:16:00,0,VND,upgrade
EVT_00826,CUST_0031,2025-01-18 16:32:00,99,EUR,upgrade
EVT_01348,CUST_0083,2025-08-05 00:06:00,736600,VND,cancel
EVT_00617,CUST_0094,2025-07-24 17:44:00,0,USD,downgrade
EVT_00115,CUST_0102,2025-06-11 12:05:00,25374600,VND,upgrade
EVT_00418,CUST_0102,2025-08-06 20:59:00,99,USD,signup
EVT_01715,CUST_0066,2025-10-22 02:31:00,0,EUR,signup
EVT_00970,CUST_0079,2025-12-26 11:38:00,29,USD,downgrade
EVT_00605,CUST_0034,2025-01-07 16:20:00,736600,VND,cancel
EVT_01722,CUST_0105,2025-11-22 03:49:00,0,USD,signup
EVT_00090,CUST_0044,2025-11-23 02:08:00,29,USD,upgrade
EVT_00849,CUST_0038,2025-08-11 22:53:00,736600,,upgrade
EVT_01526,CUST_0055,2025-11-25 18:43:00,29,USD,upgrade
EVT_01721,CUST_0033,2025-07-09 04:00:00,29,USD,upgrade
EVT_00754,CUST_0039,2025-09-22 21:39:00,0,VND,downgrade
EVT_00499,CUST_0046,2025-09-25 03:28:00,29,USD,upgrade
EVT_00012,CUST_0077,2025-04-19 01:32:00,29,EUR,signup
EVT_00397,CUST_0066,2025-08-06 07:26:00,0,USD,upgrade
EVT_00285,CUST_0094,2025-06-15 15:44:00,29,USD,downgrade
EVT_01067,CUST_0086,2025-04-15 10:29:00,299,EUR,upgrade
EVT_01192,CUST_0062,2025-05-14 23:18:00,736600,VND,upgrade
EVT_00691,CUST_0054,2025-11-22 07:34:00,99,USD,signup
EVT_01472,CUST_0037,2025-03-11 16:37:00,0,USD,signup
EVT_01687,CUST_0012,2025-03-18 11:04:00,99,EUR,upgrade
EVT_00690,CUST_0107,2025-06-01 18:13:00,29,USD,signup
EVT_00852,CUST_0103,2025-04-28 16:29:00,2514600,VND,downgrade
EVT_00160,CUST_0075,2025-05-25 04:47:00,29,USD,cancel
EVT_00896,CUST_0013,2025-03-24 22:42:00,99,USD,upgrade
EVT_01421,CUST_0117,2025-11-25 03:59:00,29,USD,upgrade
EVT_00258,CUST_0014,2025-05-18 15:18:00,2514600,,signup
EVT_00336,CUST_0047,2025-02-21 16:55:00,29,EUR,upgrade
EVT_01691,CUST_0094,2025-04-30 06:45:00,99,,upgrade
EVT_01040,CUST_0019,2025-02-11 16:02:00,29,EUR,upgrade
EVT_00516,CUST_0039,2025-09-12 22:28:00,0,USD,upgrade
EVT_01016,CUST_0031,2025-03-28 07:50:00,299,USD,upgrade
EVT_00769,CUST_0073,2025-08-22 12:35:00,299,USD,signup
EVT_01575,CUST_0027,2025-09-25 18:35:00,0,EUR,downgrade
EVT_00762,CUST_0120,2025-06-26 08:57:00,29,USD,cancel
EVT_01247,CUST_0062,2025-11-10 09:30:00,7594600,VND,upgrade
EVT_01204,CUST_0116,2025-10-19 04:32:00,736600,VND,cancel
EVT_01513,CUST_0077,2025-02-02 12:17:00,29,USD,signup
EVT_01784,CUST_0028,2025-04-11 03:28:00,0,USD,upgrade
EVT_00522,CUST_0021,2025-07-02 01:59:00,0,VND,cancel
EVT_00023,CUST_0021,2025-10-20 18:40:00,99,USD,downgrade
EVT_00357,CUST_0028,2025-04-25 09:58:00,299,USD,upgrade
EVT_01278,CUST_0029,2025-09-14 07:08:00,0,USD,signup
EVT_01520,CUST_0095,2025-08-07 14:49:00,99,EUR,signup
EVT_00341,CUST_0010,2025-07-21 20:59:00,2514600,VND,upgrade
EVT_00432,CUST_0076,2025-02-09 02:47:00,299,USD,signup
EVT_00474,CUST_0107,2025-05-13 08:54:00,0,USD,signup
EVT_00218,CUST_0114,2025-01-10 00:38:00,99,USD,signup
EVT_00912,CUST_0029,2025-08-28 13:10:00,0,VND,signup
EVT_01228,CUST_0016,2025-07-15 05:33:00,99,USD,cancel
EVT_01554,CUST_0102,2025-08-12 14:26:00,736600,VND,signup
EVT_01012,CUST_0078,2025-08-16 15:01:00,29,EUR,downgrade
EVT_01751,CUST_0033,2025-11-22 02:52:00,29,EUR,signup
EVT_00094,CUST_0033,2025-11-24 20:36:00,99,,upgrade
EVT_01009,CUST_0091,2025-11-29 15:12:00,29,USD,downgrade
EVT_01071,CUST_0016,2025-07-27 14:57:00,2514600,VND,upgrade
EVT_01093,CUST_0030,2025-08-15 06:18:00,29,USD,downgrade
EVT_01624,CUST_0116,2025-03-28 17:30:00,99,USD,upgrade
EVT_00697,CUST_0004,2025-02-11 07:10:00,99,USD,downgrade
EVT_01615,CUST_0017,2025-05-25 00:00:00,29,USD,upgrade
EVT_00997,CUST_0030,2025-05-31 18:17:00,29,USD,downgrade
EVT_00154,CUST_0071,2025-09-25 07:27:00,736600,VND,downgrade
EVT_01100,CUST_0019,2025-08-22 12:55:00,29,USD,downgrade
EVT_01553,CUST_0008,2025-12-11 14:55:00,99,USD,upgrade
EVT_01798,CUST_0071,2025-09-26 18:03:00,299,EUR,signup
EVT_00790,CUST_0087,2025-07-23 12:46:00,0,USD,upgrade
EVT_00581,CUST_0035,2025-07-31 18:50:00,0,USD,cancel
EVT_00704,CUST_0097,2025-05-22 22:00:00,99,USD,downgrade
EVT_01213,CUST_0041,2025-12-30 08:36:00,0,USD,signup
EVT_01296,CUST_0008,2025-07-17 04:33:00,29,USD,downgrade
EVT_01505,CUST_0034,2025-06-18 09:57:00,99,USD,upgrade
EVT_01261,CUST_0089,2025-04-10 11:52:00,0,USD,signup
EVT_00488,CUST_0069,2025-03-13 22:17:00,99,EUR,upgrade
EVT_00560,CUST_0091,2025-03-09 16:58:00,99,EUR,upgrade
EVT_01142,CUST_0054,2025-03-24 13:49:00,99,USD,downgrade
EVT_01120,CUST_0074,2025-08-10 13:08:00,999,EUR,downgrade
EVT_00802,CUST_0096,2025-07-12 11:48:00,99,USD,signup
EVT_00513,CUST_0073,2025-03-24 00:10:00,299,EUR,signup
EVT_00634,CUST_0037,2025-03-14 13:06:00,29,USD,signup
EVT_01331,CUST_0118,2025-06-08 13:40:00,736600,VND,upgrade
EVT_01610,CUST_0058,2025-10-19 04:44:00,99,EUR,cancel
EVT_01151,CUST_0117,2025-06-03 16:02:00,736600,VND,upgrade
EVT_00791,CUST_0077,2025-04-09 13:52:00,7594600,VND,signup
EVT_00117,CUST_0018,2025-08-04 11:21:00,29,EUR,upgrade
EVT_00741,CUST_0093,2025-03-02 09:01:00,999,USD,downgrade
EVT_01082,CUST_0090,2025-01-12 12:49:00,29,USD,signup
EVT_00831,CUST_0039,2025-12-03 15:19:00,299,USD,upgrade
EVT_00120,CUST_0087,2025-10-15 20:14:00,0,VND,upgrade
EVT_00657,CUST_0092,2025-05-27 02:24:00,0,USD,signup
EVT_01712,CUST_0065,2025-07-24 09:35:00,99,USD,signup
EVT_00636,CUST_0074,2025-01-27 21:13:00,29,USD,signup
EVT_00370,CUST_0051,2025-04-24 23:22:00,0,USD,downgrade
EVT_00269,CUST_0012,2025-03-13 06:39:00,299,USD,upgrade
EVT_00656,CUST_0018,2025-10-13 12:36:00,29,USD,cancel
EVT_00936,CUST_0043,2025-04-03 06:31:00,29,USD,downgrade
EVT_00823,CUST_0015,2025-10-21 11:56:00,0,VND,downgrade
EVT_00867,CUST_0004,2025-08-06 17:55:00,99,USD,upgrade
EVT_00047,CUST_0080,2025-02-06 12:13:00,0,VND,upgrade
EVT_01543,CUST_0076,2025-09-14 07:49:00,2514600,VND,signup
EVT_00992,CUST_0070,2025-01-02 12:57:00,29,,signup
EVT_00877,CUST_0015,2025-09-19 15:07:00,0,VND,downgrade
EVT_00774,CUST_0098,2025-12-20 22:48:00,736600,VND,downgrade
EVT_01220,CUST_0097,2025-07-23 22:26:00,99,USD,downgrade
EVT_01800,CUST_0006,2025-07-29 03:09:00,99,USD,upgrade
EVT_00005,CUST_0078,2025-04-15 10:59:00,99,USD,signup
EVT_01004,CUST_0069,2025-03-14 09:33:00,299,EUR,cancel
EVT_01556,CUST_0119,2025-08-11 05:22:00,29,USD,upgrade
EVT_00264,CUST_0001,2025-08-17 03:35:00,0,USD,downgrade
EVT_01415,CUST_0115,2025-12-07 14:54:00,99,USD,upgrade
EVT_01648,CUST_0120,2025-09-21 02:57:00,29,EUR,upgrade
EVT_00444,CUST_0009,2025-06-19 01:01:00,99,USD,upgrade
EVT_01003,CUST_0038,2025-06-30 06:32:00,99,USD,upgrade
EVT_01078,CUST_0052,2025-11-10 01:39:00,29,EUR,upgrade
EVT_00838,CUST_0096,2025-03-11 12:00:00,29,USD,upgrade
EVT_01613,CUST_0005,2025-09-28 02:05:00,29,USD,upgrade
EVT_00305,CUST_0115,2025-06-02 16:57:00,99,USD,downgrade
EVT_01403,CUST_0064,2025-08-16 17:25:00,99,USD,upgrade
EVT_00314,CUST_0056,2025-09-20 07:00:00,736600,VND,downgrade
EVT_00150,CUST_0082,2025-05-14 04:45:00,29,EUR,downgrade
EVT_01149,CUST_0073,2025-12-15 15:41:00,29,USD,signup
EVT_01214,CUST_0024,2025-03-27 16:57:00,99,USD,upgrade
EVT_00575,CUST_0110,2025-04-02 18:20:00,29,EUR,upgrade
EVT_00051,CUST_0038,2025-07-11 03:45:00,0,USD,upgrade
EVT_01606,CUST_0036,2025-05-13 23:52:00,29,EUR,upgrade
EVT_00727,CUST_0064,2025-08-07 05:06:00,29,USD,signup
EVT_00834,CUST_0022,2025-02-06 14:26:00,0,EUR,signup
EVT_01116,CUST_0113,2025-04-18 05:43:00,299,USD,downgrade
EVT_01167,CUST_0105,2025-03-05 00:36:00,29,USD,downgrade
EVT_00471,CUST_0064,2025-12-08 16:07:00,29,USD,downgrade
EVT_00972,CUST_0071,2025-07-23 11:17:00,99,USD,downgrade
EVT_00654,CUST_0011,2025-09-08 16:37:00,999,USD,downgrade
EVT_00400,CUST_0066,2025-01-17 04:16:00,99,EUR,upgrade
EVT_00512,CUST_0049,2025-02-15 13:21:00,25374600,VND,cancel
EVT_00321,CUST_0053,2025-11-19 06:08:00,299,EUR,downgrade
EVT_00020,CUST_0097,2025-09-16 09:37:00,29,USD,upgrade
EVT_00685,CUST_0054,2025-08-23 13:23:00,299,USD,signup
EVT_00036,CUST_0080,2025-06-19 16:52:00,29,USD,cancel
EVT_00903,CUST_0005,2025-01-25 04:36:00,999,EUR,signup
EVT_00828,CUST_0001,2025-03-10 08:46:00,29,USD,upgrade
EVT_01618,CUST_0086,2025-01-12 00:27:00,29,USD,downgrade
EVT_00408,CUST_0092,2025-05-05 20:59:00,99,USD,cancel
EVT_00921,CUST_0047,2025-04-14 12:51:00,736600,VND,downgrade
EVT_00538,CUST_0005,2025-08-06 12:50:00,0,EUR,upgrade
EVT_00759,CUST_0062,2025-02-11 04:13:00,299,USD,upgrade
EVT_01063,CUST_0096,2025-06-17 15:31:00,299,EUR,cancel
EVT_01200,CUST_0089,2025-04-06 10:00:00,0,EUR,upgrade
EVT_00246,CUST_0090,2025-01-23 09:07:00,0,VND,upgrade
EVT_01128,CUST_0104,2025-09-05 12:44:00,29,USD,downgrade
EVT_00785,CUST_0036,2025-07-26 10:52:00,29,USD,signup
EVT_00490,CUST_0031,2025-09-21 23:16:00,736600,VND,signup
EVT_00155,CUST_0061,2025-07-14 06:52:00,299,USD,signup
EVT_00962,CUST_0044,2025-12-02 19:20:00,29,USD,signup
EVT_00854,CUST_0110,2025-10-18 14:49:00,29,USD,signup
EVT_01312,CUST_0004,2025-04-28 21:03:00,29,EUR,cancel
EVT_00626,CUST_0082,2025-03-03 21:13:00,299,USD,downgrade
EVT_00686,CUST_0082,2025-09-13 21:34:00,299,EUR,upgrade
EVT_01407,CUST_0083,2025-05-16 16:12:00,299,USD,cancel
EVT_00570,CUST_0076,2025-03-14 12:36:00,29,USD,signup
EVT_01713,CUST_0016,2025-07-13 17:44:00,29,USD,upgrade
EVT_00018,CUST_0097,2025-05-26 21:23:00,736600,VND,upgrade
EVT_00128,CUST_0015,2025-09-14 14:48:00,99,USD,upgrade
EVT_01347,CUST_0079,2025-07-18 23:24:00,29,USD,upgrade
EVT_01280,CUST_0056,2025-07-05 11:40:00,0,USD,signup
EVT_01769,CUST_0011,2025-09-09 20:25:00,29,USD,cancel
EVT_00928,CUST_0064,2025-11-06 14:59:00,29,USD,upgrade
EVT_00981,CUST_0032,2025-08-30 00:25:00,736600,VND,signup
EVT_01765,CUST_0106,2025-12-09 20:58:00,999,USD,downgrade
EVT_00191,CUST_0117,2025-03-15 05:43:00,29,USD,upgrade
EVT_01140,CUST_0053,2025-02-07 06:33:00,736600,VND,downgrade
EVT_00993,CUST_0042,2025-10-08 12:37:00,736600,VND,downgrade
EVT_01756,CUST_0097,2025-07-05 03:46:00,0,EUR,downgrade
EVT_01579,CUST_0028,2025-07-08 00:10:00,0,USD,downgrade
EVT_00607,CUST_0009,2025-10-07 22:05:00,0,EUR,cancel
EVT_00181,CUST_0097,2025-04-08 20:11:00,29,USD,upgrade
EVT_00302,CUST_0027,2025-10-30 12:31:00,29,USD,downgrade
EVT_00497,CUST_0100,2025-07-17 12:53:00,0,USD,upgrade
EVT_01531,CUST_0019,2025-12-28 10:28:00,29,USD,cancel
EVT_01544,CUST_0031,2025-06-09 21:28:00,7594600,VND,downgrade
EVT_01711,CUST_0004,2025-12-16 08:20:00,2514600,VND,cancel
EVT_01794,CUST_0097,2025-02-13 10:00:00,0,VND,upgrade
EVT_00518,CUST_0069,2025-08-08 12:18:00,0,USD,downgrade
EVT_01785,CUST_0112,2025-02-25 05:38:00,99,USD,cancel
EVT_01070,CUST_0060,2025-05-17 23:26:00,0,VND,upgrade
EVT_00477,CUST_0049,2025-08-27 18:31:00,29,EUR,signup
EVT_00158,CUST_0052,2025-07-15 15:27:00,0,USD,cancel
EVT_01244,CUST_0007,2025-08-20 23:13:00,736600,VND,cancel
EVT_01196,CUST_0063,2025-10-01 01:35:00,29,USD,signup
EVT_00017,CUST_0028,2025-06-01 08:05:00,29,EUR,signup
EVT_01073,CUST_0085,2025-01-27 17:27:00,999,USD,signup
EVT_01772,CUST_0108,2025-04-14 20:45:00,299,USD,signup
EVT_00547,CUST_0021,2025-01-30 21:55:00,0,EUR,signup
EVT_00659,CUST_0066,2025-12-09 01:15:00,2514600,VND,cancel
EVT_01467,CUST_0046,2025-01-20 05:43:00,2514600,VND,signup
EVT_01020,CUST_0091,2025-07-07 12:26:00,299,EUR,cancel
EVT_01502,CUST_0050,2025-12-27 21:21:00,2514600,VND,signup
EVT_00960,CUST_0109,2025-12-20 23:05:00,7594600,VND,cancel
EVT_01693,CUST_0059,2025-07-10 06:54:00,0,USD,cancel
EVT_00284,CUST_0077,2025-06-09 08:03:00,29,EUR,signup
EVT_00798,CUST_0081,2025-12-07 12:51:00,99,USD,upgrade
EVT_01468,CUST_0096,2025-08-03 02:54:00,99,EUR,upgrade
EVT_00226,CUST_0109,2025-09-04 06:02:00,299,USD,upgrade
EVT_00027,CUST_0026,2025-04-11 17:35:00,99,EUR,signup
EVT_01595,CUST_0013,2025-01-31 15:55:00,736600,VND,downgrade
EVT_00438,CUST_0070,2025-12-13 16:09:00,99,USD,signup
EVT_01750,CUST_0070,2025-10-28 13:31:00,299,USD,signup
EVT_01389,CUST_0112,2025-10-17 09:51:00,29,USD,downgrade
EVT_00230,CUST_0105,2025-08-27 06:07:00,99,USD,signup
EVT_00038,CUST_0021,2025-03-10 16:31:00,29,EUR,upgrade
EVT_00750,CUST_0030,2025-03-12 01:18:00,29,EUR,signup
EVT_01046,CUST_0004,2025-05-09 09:42:00,0,EUR,upgrade
EVT_01399,CUST_0073,2025-02-24 03:31:00,99,USD,cancel
EVT_00470,CUST_0005,2025-05-16 21:04:00,29,EUR,downgrade
EVT_01528,CUST_0062,2025-01-15 13:25:00,2514600,VND,cancel
EVT_01768,CUST_0044,2025-06-12 04:18:00,29,EUR,downgrade
EVT_00688,CUST_0003,2025-03-31 14:16:00,29,USD,signup
EVT_01659,CUST_0066,2025-04-12 09:33:00,736600,VND,upgrade
EVT_00640,CUST_0105,2025-01-09 03:34:00,99,USD,upgrade
EVT_01547,CUST_0037,2025-05-29 22:21:00,0,VND,signup
EVT_01219,CUST_0034,2025-01-03 22:46:00,29,USD,upgrade
EVT_01159,CUST_0103,2025-11-01 05:44:00,29,USD,downgrade
EVT_01416,CUST_0025,2025-08-19 14:17:00,2514600,VND,downgrade
EVT_01495,CUST_0098,2025-05-23 05:17:00,99,USD,cancel
EVT_01301,CUST_0053,2025-04-16 00:44:00,0,USD,downgrade
EVT_01641,CUST_0001,2025-01-29 02:50:00,0,VND,signup
EVT_00801,CUST_0048,2025-09-15 17:25:00,99,USD,signup
EVT_00161,CUST_0010,2025-01-14 14:48:00,99,USD,upgrade
EVT_00957,CUST_0045,2025-09-01 00:31:00,7594600,VND,downgrade
EVT_01187,CUST_0061,2025-11-04 00:34:00,99,USD,signup
EVT_00822,CUST_0027,2025-11-18 03:03:00,99,EUR,signup
EVT_01519,CUST_0118,2025-12-18 13:53:00,299,EUR,downgrade
EVT_00878,CUST_0027,2025-12-18 17:07:00,29,USD,downgrade
EVT_00914,CUST_0062,2025-01-11 00:07:00,2514600,VND,signup
EVT_00153,CUST_0064,2025-05-07 20:23:00,99,USD,downgrade
EVT_01653,CUST_0070,2025-10-25 16:55:00,0,VND,downgrade
EVT_00510,CUST_0068,2025-03-21 12:36:00,299,USD,cancel
EVT_01136,CUST_0064,2025-02-17 01:20:00,736600,VND,downgrade
EVT_01251,CUST_0013,2025-10-30 10:12:00,0,VND,downgrade
EVT_01503,CUST_0051,2025-04-21 23:27:00,29,USD,signup
EVT_00104,CUST_0070,2025-02-24 17:23:00,299,USD,downgrade
EVT_01446,CUST_0101,2025-07-28 07:13:00,2514600,VND,downgrade
EVT_01444,CUST_0075,2025-08-05 12:02:00,29,USD,cancel
EVT_00587,CUST_0118,2025-10-15 01:00:00,99,USD,cancel
EVT_01593,CUST_0063,2025-10-26 11:48:00,299,USD,downgrade
EVT_01144,CUST_0057,2025-06-01 15:49:00,99,USD,upgrade
EVT_00054,CUST_0050,2025-12-19 03:18:00,29,USD,downgrade
EVT_00152,CUST_0021,2025-10-25 05:59:00,99,USD,downgrade
EVT_00404,CUST_0094,2025-08-18 05:39:00,0,USD,upgrade
EVT_01745,CUST_0037,2025-03-29 03:59:00,99,USD,downgrade
EVT_00208,CUST_0012,2025-09-08 11:37:00,0,USD,upgrade
EVT_01702,CUST_0097,2025-10-22 02:40:00,999,USD,signup
EVT_01123,CUST_0111,2025-08-06 17:06:00,99,EUR,upgrade
EVT_01635,CUST_0027,2025-07-24 03:13:00,29,EUR,signup
EVT_00009,CUST_0029,2025-07-12 09:21:00,29,USD,downgrade
EVT_01015,CUST_0110,2025-02-10 23:17:00,999,USD,signup
EVT_01617,CUST_0098,2025-03-27 19:28:00,299,USD,downgrade
EVT_01061,CUST_0038,2025-09-06 20:32:00,0,EUR,signup
EVT_00453,CUST_0053,2025-01-14 19:36:00,29,EUR,upgrade
EVT_00254,CUST_0104,2025-05-01 22:05:00,29,EUR,upgrade
EVT_01328,CUST_0116,2025-11-03 05:00:00,0,USD,cancel
EVT_00897,CUST_0030,2025-07-18 17:35:00,29,USD,upgrade
EVT_01564,CUST_0110,2025-04-20 08:14:00,29,USD,signup
EVT_00881,CUST_0066,2025-12-04 04:01:00,736600,VND,downgrade
EVT_01697,CUST_0005,2025-11-03 22:58:00,99,USD,downgrade
EVT_00624,CUST_0081,2025-12-17 22:15:00,29,USD,upgrade
EVT_00346,CUST_0111,2025-05-13 05:56:00,0,EUR,signup
EVT_01538,CUST_0090,2025-10-06 22:52:00,29,USD,cancel
EVT_00263,CUST_0080,2025-07-29 07:49:00,2514600,VND,upgrade
EVT_01322,CUST_0083,2025-08-20 03:55:00,0,EUR,downgrade
EVT_01439,CUST_0075,2025-10-08 21:11:00,99,USD,cancel
EVT_00151,CUST_0086,2025-11-08 09:59:00,29,EUR,upgrade
